_id,ValueID,value,timeStamp
5dde49d68e15b3086c0c7f35,12430012063.Z1_Axis.Actual_Position_MCS,-413.43,2019-11-27 10:04:19.583
5dde49d68e15b3086c0c7f47,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:04:19.829
5dde49d68e15b3086c0c7f5a,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:19.981
5dde49db8e15b3086c0c8062,12430012063.Z1_Axis.Actual_Position_MCS,-414.47,2019-11-27 10:04:24.590
5dde49db8e15b3086c0c8075,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:24.786
5dde49db8e15b3086c0c809e,12430012063.Z1_Axis.Actual_Position_MCS,-418.03,2019-11-27 10:04:25.196
5dde49db8e15b3086c0c80af,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:04:25.404
5dde49dc8e15b3086c0c80c1,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:25.584
5dde49e08e15b3086c0c81ca,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:30.172
5dde49e18e15b3086c0c81ed,12430012063.Z1_Axis.Actual_Position_MCS,-424.07,2019-11-27 10:04:30.589
5dde49e18e15b3086c0c81fe,12430012063.Z1_Axis.Actual_Position_MCS,-425.13,2019-11-27 10:04:30.783
5dde49e18e15b3086c0c820f,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:30.979
5dde49e58e15b3086c0c830b,12430012063.Z1_Axis.Actual_Position_MCS,-422.72,2019-11-27 10:04:35.423
5dde49e68e15b3086c0c831d,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:35.642
5dde49e68e15b3086c0c8330,12430012063.Z1_Axis.Actual_Position_MCS,-413.43,2019-11-27 10:04:35.787
5dde49e68e15b3086c0c8342,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:04:35.982
5dde49e68e15b3086c0c8351,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:36.172
5dde49eb8e15b3086c0c8454,12430012063.Z1_Axis.Actual_Position_MCS,-414.47,2019-11-27 10:04:40.784
5dde49eb8e15b3086c0c8467,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:40.981
5dde49eb8e15b3086c0c8477,12430012063.Z1_Axis.Actual_Position_MCS,-419.68,2019-11-27 10:04:41.175
